label,message
0,time to poke my beloved yei yei!!hee love u! ! pring *
0,youuuuuuuuuuuuuuuuuuu!! make me miss u so much!!! dear u reply lyalready? haha. and wad time will u b here?
0,hmm. meeting for dinner?
0,'haha.. got this kind of logic one ar. so the time and place settledthen u let us know lot;
0,dear you got bring umbrella ma? or u still at home?
0,dear u wan eat in ntu or go other place eat? reach where le? :*:*
0,orh. i save my thing then come find u.
0,"dear dear, i\"
0,where is my chouuuuuu chou chou baobei? your lapping is waiting foruuuuuuu! hee
0,what u wearing there?
0,home.. going out now.. wearing shirt and shorts nw leh
0,eh.. paiseh. . just remember it\
0,dear now waiting for train le.. u all want anything frm north point?dessert ?
0,u got ask them or not?poke u hee. i want u also!
0,what time u going later?
0,"de de, way time u all going?"
0,no lei i also outside. heh whe.
0,6. going out ar? daddy fetching?
0,u know the add? i still at us
0,ys now. maybe i later go myself
0,i reaching in about 1 hour. u all still will b there?
0,here\
0,hee. good good. i want to see also. awesome!!
0,hmm..dun wan fan.
0,ehh. .sorry ar. u angry with my sis ar? really not her fault.. shekeep saying want come back already but we were being held back byrelatives..
0,again again!!!!!!
0,tuition at 4pm today ok?
0,hee. is my chou baobei enjoying himself? my tuition cancelled for theday. ding ding!!!! love love u
0,dear ah.. there\
0,'haha..ok.. u want help me collect?. <#> i think.. hee. later if dajie and melon cancel we go out jalan with her ok?and u can delete allthe msges:
0,ya...
0,'how is it?:-
0,hmm.. so u both want to go out?
0,hee dear ah. you are so wonderful also!! my family all love you. hee
0,"aunty, have an early night later ok. thanks to u and uncle for thesending me back, i like to see u happy happy also!"
0,hee. yes yes. my sis made a comment. juz now melon come our houseuse toilet. but the atmosphere totally different..hee. i love u somuch too!!
0,you\
0,hee. ok!! later dun sleep too late. i go take a shower first. and istill want to thank my dear for always being so patient withme.muacks*:*:*:*:*:*:*
0,"hellooo girl, how are you ? didn\"
0,haha. that\
0,"be careful on your way back, u still want to know the ""orange juice ""story? or another day?"
0,'k then
0,"dear, slp le ma?"
0,chou baobei. gooooooood morning!:*:* hugs u tightly in ur dream.hee
0,"ok, can.."
0,hee. i love my boy too!! one day we shall hug each other when coding
0,baobei laogong!! rem to eat ok!! hugsssd
0,daddy you reaching at 6pm sharp?
0,later ur tuition where wat time
0,ok.he never msg
0,dear i go orchard walk walk. hee
0,confirm! ! enjoy urselves! *:* love u
0,you end le call me? heh.. er at orchard
0,"how come u so late.i at orchard,"
0,u msg wrong number
0,dear i reached home le!!!!! hee love love you!!
0,aiya. again again!!her
0,ai yo. i love lo e u!! hee rem to cover ur feet. muacksssp
0,dear u reaching le ma?
0,hee thank you dearie . you really made me feel better today. it willtake time but eventually i believe everything will work out.
0,dear reach home le ma?
0,eh dear can lend me ur pw to nus acc? i need to see something..
0,hee. thanks dear. u eating nw ah
0,after bp got go anywhere?
0,daddy buy char shao shao rou rice for u?
0,yes yes my dear boy..reached home le. :*:*:* eat le. come i help urub ur tummy. heee
0,hee. then has my fluttering baobei eaten?
0,'hee:-
0,hee.ok! we go buy together. enjoy urselves!! and get home safely. :*:*:*:*:*:*
0,ding ding!! i love my dear!! jump on u! hee.pring * :*:*:*:*:*:* xoxo
0,"aiya..u so naughty!! telll meeeeeee !! still shopping ah? later igoing back to office, forgot to transfer my stuff to dropbox.hee.. runworry later my daddy driving"
0,reach le.u coming?
0,laogong laogong laogong goood morning.aiya my yeiyei muz be sotired.give u big big kisssss!! wake up then talk to u.hee
0,hmm..it\
0,u two outside le?
0,haha.so the shirt u like ma? i try to leave office by <decimal> k?
0,"daddy,i going orchard later.. u want fetch me to cocktail? if not nv mind"
0,i think baaement
0,end le...i ask daddy fetch me to lot one then i take bus. hehe
0,haha.. she like all 3?
0,haha. that day tt shop? with the black one?
0,the k box till wat time? daddy ask later wan fetch or not
0,eh one more hour? still on way to lot one
0,hmm.now just board <#> . will u all still be at far east later?
0,yei yei!!!! hee. remember to have ur dinner soon ok. i hungry le.come bite u!
0,hehe..okok i wan see what u chose later
0,eh.2nd or 3rd floor?
0,'here love u lots my dearie. .:-
0,balance being eat le ma?
0,ba o bei *
0,"ok, seeyou tmr!"
0,yei yei juz reached home!! talk to u in 5 min hee
0,eh..paiseh.i won\
0,haha.. the commencement is at <decimal> am?
0,hee. dear must be enjoying ur lunch now.. eat more ok. i wan tosqueeze u tight tight later!!!! i ate le.hee.:-*
0,haha.ya.but i extended for two weeks..:s
0,ya. but <#> only cox that\
0,faster come come. my yei yei!!! waiting for u:*:*:*:*:*:*:*:*:*:*. hee.
0,laohong where are u nw??
0,dear u still on the train? i take bus come find u?
0,laogong i just gt on <#> . u waiting at pioneer hot?:*:*
0,hey hey.. u haven submitted the report online? remember to do it work..
0,haha..kk.. where u all eating? can i join?:p
0,eh.. no ba..i still at home:/
0,sry for the caps.the phone auto change de. plus i just woke upagitation blur.:p. so where shld i meet u?
0,uh..agitation is supposed to be abit. oops.
0,haha..wat time u all going? orchard?
0,hee.hugs u tighter!! laogong eat le ma?
0,ok!! kisses for my wonderful dar. feels so happy thinking of u
0,i reach taka le.. where u all? heh
0,ya.haha.couldn\
0,hee.. orh!! now we still talking a bit.end le i call u? :*:*
0,dear which floor which shop?
0,are u free tomorrow at 4pm?
0,'ok
0,yes yes.. is my bao bei xiang xiang already?
0,"daddy,i going out. no need buy my lunch"
0,eh i not at home .. ask de de
0,dear i\
0,hee. i was thinking of that at first. then remember my yei yei eatonly skinless grapes. :p. grapes it shall be then. :* :*:*:*:*:*
0,so yei yei! hee. then i feed u using the aeroplane style. :p
0,sorry.. change to <decimal> ok?
0,at the bus stop waiting for <#> . sorry... u do some questions first?
0,yei yei yei yei!!!!!!! so are you out with ur family?
0,yupp. hee. muacks.
0,'hmm:-
0,'ok..:-
0,yup. how much would it be?
0,'yup.. :
0,hee. dear tired ma? give u lots of hugs and kisses!!!! mug mug.
0,<#>
0,da jie u if see this msg let me noe can?
0,da jie let me know if u see this msg
0,what. block?
0,dear dear i tmr call u.hee. mug mug. nights to my baobei
0,gooooooooooooood morning to my yei yei!! hee. wake up le ma?
0,hello liang yi!! happy birthday!! may everything turn out well for u.enjoy ur meal! haha
0,poke my laogong!! hee. dear i love u hor! remember to drink some water.:*:-:*
0,okie will do! enjoy ur show.i go do my stuff first .and i miss miss u too!!!
0,daddy fetch me today?
0,if u sense any thing wrong stay inside then call daddy or me ok. wego up find u.
0,'hee. ok!! i love u! ! get home let me know. ennjoy ur rojak
0,dear dear sayang u. yesterday i really concussed..till abt <decimal>am hugsss u tight tight!love my yei yei baby
0,dear dear i eat till full full le. u also go and eat hor. muacks..:*
0,you need fetch?
0,ok.. haha.
0,hee. have a wonderful night also my dear!! lub u!!
0,hee. orh! i miss my bblg soooooo much too!!!! later call my house?i charging hp.. hee
0,okie. talk to my yei yei later! i go lie down a bit. must call tilli wake up arh! :p wan to hear ur voice.
0,'hee:-
0,connecting.... connected successfully!! knowledge is currently beingshared.. warning warning.. explosion due to intense excitement hasbeen detected. doooooooo. i love u!! hee
0,wat is it about? do wat de? haha
0,ok..u meeting up with ben?
0,haha..ok. next time we meet up i return u
0,or h.. dear might need to wait a while. i havensee dr lim yet
0,hee..ok dear. sort for the wait. u read ur kindle first k.. mug mug
0,dear dear u go eat something first? dr lim just come
0,hee. chou bao bei!!put down ur kindle and get some test. i reallyappreciate u for being so caring and understanding dear. tmr i shallhug u tight tight!! mugss :*:*:*:*:*:*
0,hee..else how to b ur wifey? ..later must stretch abit ok? your neckbent whole day le. tmr i shall come find u!! then help u rub.
0,aiya!! dear dear sleep so late yesterday!i want to bao-bao u also!!hugs u tighter
0,haha. paiseh yesterday abit busy..forgot to reply u. in the end did ugo for the garden festival?
0,ooo ..na huang shang ah.. yi hua yuan hao guang ma?
0,ha ha. wo yi wei shi mian fei de :p
0,dear dear ur family got drink pink guava juice? i thinking of buyingthis or orange and mango..
0,"shuo dao zhe ge, zhe liang tian you night festival,shi mian fei de..ni ke yi qu kan kan."
0,hee. was thinking of you just now..dear out le ma?
0,remember to eat your lunch k my boy.. :* xoxo
0,'orh!! sayang my boy. :
0,hmm..laogong doing what now?
0,hmm..i meet u at lot one k
0,tmr lesson at <decimal> pm ok?
0,i bet you guys are hungry.
0,haha.. u trust my makeup skill aafter last time ar..
0,dear i talking with my sis first..you don\
0,you sleep le ar? can talk to you or not?
0,ok.. what time u free tmr?
0,oo .. u got meet him tmr?
0,"gal, .. if u considering to patch, dun give him answer first.. wetalk first k? try not to meet him if possible?"
0,so u meeting tmr?
0,you yishun lesson daddy got fetch? i also going tmr. haha
0,oo..kk ..think i sit daddy car go also. hehe. night night..
0,daddy tmr i going ys .. when u fetch da jie go wake me ok? hehe.
0,dear sleep le ma?
0,sorry sorry.. <decimal> pm ok
0,"thanks dear, for being so wonderful to me!! hee. get home safe anddry k!! muggs"
0,hee.. morning my boy!! you are also my #1. go get more sleep k? :*:*
0,dear ah.. i love you so much!! hee. remember to. res
0,'rest a bit. and eat soon:-
0,ha.. see u on saturday.. what time u want to meet up/
0,'heyhey my friend!! happy birthday! ;
0,yup yup!! will u be free this week?
0,i couldn\
0,come come
0,dar still awake ma?
0,"de de, mummy got cook porridge for lunch.. come back eat."
0,:*:* i just bathe out. hee. love love you!! faster come.
0,come safely into my arms ok? muackss!!:*:*:*:*:*:*
0,scrollbar?
0,er jie ask u log in skype or msn.. i going out. u talk to her
0,'dar dar ah .. you were really wonderful today (and every other day
0,sweet dreams to my lovely boy!! :*:* <3
