message,label
"Urgent! Unclaimed $10,000 prize waiting! Click link to claim now: tinyurl.com/winnertreasure  Limited time offer! Free Samsung phone with 3-month Netflix subscription. Call 0800-955-",1
"Win an iPhone X! Click link to claim now. Hurry, offer ends soon! #iPhoneXGiveaway #win #freeiphone #techprize #clickhere",1
urgent! you've won an iphone 13! claim now by calling 0800-123-4567 or click the link in this msg. offer valid for 24 hours only! congrats! #winning #freeiphone13,1
"urgent! win an iphone 13 pro max! click link to claim now: http://www.iphonewin.co/offer limited time offer, act fast! winner announced in 48 hours! good luck!",1
win! only 48 hours left to claim your $1000 Amazon gift card. click link below & verify info: bit.ly/freewinnn  urgent! last chance to enter our lottery draw. $5000 cash up for grabs.,1
"urgent! you've won a brand new iphone 13! claim it now by calling 0800-123-4567 within the next hour. msg ""claim"" to confirm. congratulations!",1
"Win big today! Call 08712345678 now and claim your guaranteed £1500 prize! Hurry, offer ends soon!",1
"Win £10,000! Call now 09082345678. UK only, 18+, 150ppm. T&Cs apply. Collect winnings at PO Box 456, SW1A",1
"Win big! Limited time offer: £1000 cash or iPhone 13. Reply ""claim"" to [number] or call 08453211234 to confirm. Don't miss out! 18+",1
"Attention! You've been randomly selected to win a <ukp>1000 Amazon voucher. Claim now by clicking the link: bit.ly/win1000voucher Hurry, offer ends soon!",1
"Unbelievable! You've won a brand new iPhone 13! Claim your prize now by calling 08432983131. Standard rate from 12p/min. To opt out, text STOP to 0845",1
urgent! you've won an iphone 13! claim now by calling 08001234567 or clicking link below. offer expires in 24 hours! winner id: 1234567890. congr,1
"win a brand new iPhone 13! claim your prize now by clicking the link below 👉 https://scamlink.com/iphone13 \*limited time offer, act fast!*  or  urgent! unclaimed lottery winnings of £10,",1
"Urgent! Win an iPhone 13! Click link to claim: mylotterywin.com/iphone13 Code: AB12345 Expires in 24 hours!  Or:  Alert! Unclaimed $10,000 prize",1
Unbelievable! You've been chosen for a free iPhone X! Claim now by calling 08455 678901 or clicking the link within. Limited time offer!,1
"Win £10,000 now! Call 0800 123 4567 to claim your prize before it's too late! (18+)  Urgent: Unclaimed lottery winnings of £5,000",1
🚨 URGENT: Unclaimed £1000 Amazon voucher! Claim now at winvoucher.net/12345 before it's too late! 🎁 Call 079861234,1
"Attention! Unclaimed prize alert: Win a brand new iPhone X with unlimited data plan. Hurry, call 08001234567 to claim now, offer ends soon! #winner #freeiphone #texthere #18+ #",1
"alert! win an iphone 13 pro max! text confirm & claim now at 84278. offer ends in 24 hours! t&cs apply. 18+ only. msg & data rates may apply. to opt out, text stop to",1
Urgent: Congratulations! You've won a brand new iPhone 13! Claim now by calling 0800-123-4567 or click the link in this message. Offer ends soon! #winner #freeiphone #act,1
"Win an iPhone X! Hurry, claim your prize by calling 09031234567. You've been selected, don't miss out! (£1.50 per min, callers over 18)  Limited time offer",1
"Win a brand new iPhone 13! Text confirm claim to 55667. Limited time offer, claim now! (smslottery opt out? stop 9911223344)",1
"Text message: 🚨Congratulations! You've won £10,000 in our lottery! Claim now by calling 0844-800-1234 (£1.50/min) or text """,1
"""Congratulations! You've won a brand new iPhone X! Claim now by calling 0800-123-4567. Offer ends in 24 hours! 18+, msg & data rates apply.""",1
"Win £1000 now! Text ""claim"" to 07986035678 to enter. Limited time offer! Ends midnight. Reply ""stop"" to opt out. Good luck!",1
"Win a brand new iPhone X! Reply ""Claim"" to 555-555-1234 or click link to confirm delivery: bit.ly/iphonewin123. Offer ends soon! #iPhoneXgiveaway #techpri",1
"Urgent! Unclaimed $1000 iTunes gift card waiting! Click link now to claim before it's too late!  Exclusive offer: Win a brand new iPhone X! Reply with 'Claim' to enter, draw today!  Limited time offer",1
win an iphone 13! click link to claim: m.scamsite.com/iphone13 Offer ends in 24 hours! #urgent #prize #winnow #scam #clickbait #fraud #spam,1
Urgent! Win a <£5000> cash prize! Call 0845-322-1234 within 24hrs. Claim code XYZ123. Valid until midnight tonight! 📱👉🏽 Click,1
"urgent! win iphone 13 pro max, call 07855566777 now to confirm, offer ends in 2 hours!  or  amazing news! text ""yes"" to 90123 to claim your free",1
"Urgent! Claim your $10,000 iTunes gift card. Reply with code XYZ123 and confirm email. Hurry, offer ends soon! 📲 text STOP to 91122.",1
Urgent! You've been selected for a special offer: win a Samsung Galaxy S21 5G worth £1000. Act fast and call 08457654321 to claim. Offer ends soon! t&c's apply,1
"Alert! Win a brand new iPhone 13! Answer this question: Which famous actor plays Batman in the latest movie? Text your answer to 80082, limited time offer, claim now! #winnerannouncedsoon #iphone13giveaway",1
Win £3000! Call 09052312312 now & follow instructions. Time-limited offer!  Congrats! You've won a new iPhone X. Claim it by calling 09065428,1
Congratulations! You've been chosen to receive a free iPhone X! Claim it now by calling 0845-862-0012 within the next hour. Don't miss out! #iPhoneWin #FreeGift #LimitedTimeOff,1
win today: get your hands on a brand new iphone 13! text getit to 87878 now. msg & data charges apply. 18+ winbigco.uk/terms,1
Attention! Win a brand new iPhone 13! Call 0800 555 1234 now to claim your prize before it's too late! #limitedtimeoffer #iphone13giveaway,1
"Attention! Win a brand new iPhone 13 Pro max worth £1000! Hurry, claim now by calling 09033033333. Winner announced tomorrow! SMS cost £1.50/msg, max 5 messages",1
"Unbelievable! You've been selected to receive a free iPhone X! Call now on 08714712391 to claim your prize before it's too late. Standard call rates apply. Hurry, offer ends tonight! #iPhoneXwin",1
"Win a brand new iPhone 13! Text ""iPhone13"" to 90210 and claim yours before it's too late! 18+, UK residents only, msg & data rates apply. Limited time offer!",1
urgent! congratulations! you've won a brand new iphone 13! claim now by calling 0800-123-4567 before midnight. winner ID: 1234567890. don't miss,1
Urgent: Unclaimed prize of £500! Call 08001234567 now to claim or miss out! Offer valid until midnight tonight. msg & data rates apply.,1
Urgent! You've been selected for a free iPhone X! Click this link now to claim: bit.ly/iPhoneXfree  Time is running out! Offer ends midnight tonight.  Don't miss your chance to win!  (Note: This message,1
"Congratulations! You've won a brand new iPhone 13! Call 09066364311 now to claim your prize and activation code. Hurry, offer ends soon! #winner #iPhone13 #freegift",1
"Urgent! Congrats, you've won a brand new iPhone 13! Claim now by calling 07123456789 or clicking the link in this message. Don't miss out! #winner #freeiphone #applem",1
"urgent! congratulations! today only: win a brand new iphone 13! click link to claim: bit.ly/iphonewin13 valid till midnight, act fast! #luckywinner #techprize",1
"urgency: claim your £10,000 prize now, text confirm to 07825 432 101, offer expires in 24 hours! fake prize: you've won a brand new car! call 080",1
"Urgent: Win £10,000! Claim your prize now, call 0845 862 1234. Don't miss out! Offer ends tonight. T&Cs apply. Text HEARTS to confirm.",1
"""Congratulations! Win â£5000 instantly. Call 08448007070 to claim, time is running out!""  ""Surprise! You've won a brand new iPhone X. Call 020388",1
Urgent! You've been selected for a special offer: £1500 prize. Claim now by calling 08712101362. Only 10p/min. Don't miss out!  Or:  Cong,1
urgent! you've won a brand new iPhone X! claim now by calling 09065421891. winner id: 7321. offer expires in 6 hours. congratulations!,1
"urgent! win an iphone 13 pro max! text ""win iphone"" to 67854 and call 0203 123 4567 to confirm entry. offer ends midnight. t&cs apply. opt-out txt",1
"win a brand new iPhone 13! reply ""claim"" to 98765 to confirm delivery address. limited time offer! texterate.co.uk. msg & data rates apply. xx  urgent notice: your account is about to expire. renew",1
"Win a brand new iPhone X! Hurry, call 09068765432 to claim, offer ends tonight! 18+, text STOP to opt out, std rates apply. Sender: AppleGift.",1
Attention! Last chance to claim your £500 Amazon voucher. Click link below before it expires: bit.ly/3nD5aZ2 Call 09055556666 to confirm details.  Important notice: Your,1
"""Congratulations! You've been randomly selected to win a brand new iPhone 13 Pro Max! Claim your prize now by calling 0845-862-0132. Standard call rates apply.""  ""Attention! Unclaimed lot",1
"Congratulations! You've been selected to receive a free iPhone 13 Pro Max! Claim now by calling 09051234567 from a landline, or click the link to confirm: textwiniphone.com. Offer valid for",1
Alert! Unclaimed lottery prize of â£5000 awaits you. Click link to claim now: shorturl.com/abc123. Winner announced in 24hrs!  Exclusive offer: Free 1-yr Netflix subscription with every,1
"Urgent: Unclaimed $10,000 prize waiting! Claim now- text ""win"" to 55655 or call 09012345678 to confirm. (Terms apply)",1
"Alert: You've been selected to win a brand new iPhone X! Hurry, claim your prize by calling 0845-123-4567 or texting ""CLAIM"" to 67890 before midnight tonight. Offer valid",1
🚨 Urgent! 🚨 Congratulations! You've won a brand new iPhone 13 Pro Max! Claim now by calling 08445678901. Calls cost 13p per minute. W,1
"urgent! congratulations, you've won an iphone 13! claim now by calling 08455210252 or click the link in this message. offer valid for the next 24 hours only. don't miss out! #",1
"Attention! Unclaimed prize alert: You've won a brand new iPhone 13! Call 07891234567 to claim, limited time offer, don't miss out! (18+, std rates apply)  or",1
"Win a brand new iPhone X! Click here to claim: tinyurl.com/iphonexgiveaway Hurry, offer ends soon!",1
"Urgent! Unclaimed $10,000 prize waiting. Click link now to claim: textverification.com/prize#123456  Limited time offer: Free iPhone X with 2-yr contract. Call 0800",1
Win a brand new iPhone 13! Click the link now and claim your prize before it's too late: [fake-link.com] hurr limit: 1000 winners! act fast! age 18+ only. msg & data rates apply. 0,1
"Unclaimed prize alert! £500 waiting for you. Call 08451234567 to claim now, offer ends soon.  Congratulations! Win a brand new smartphone. Reply with 'Claim' or call 070",1
"Attention! You've been selected to receive a special prize: a brand new iPhone 13! To claim, text ""ClaimIPhone"" to 07825 890 890. Calls cost Â£1.50 per minute",1
"Text back ""winning number"" to 73812 to claim your £5000 lottery prize before it's too late! 🏆💰 #LuckyYou #JackpotAlert #WinBigNow #UrgentClaim  or  Att",1
"Text message:  ""Congratulations! You've won an iPad Pro! To claim, text 'claim' to 88773. Limited time offer, claim now! 18+, t&cs apply. www.prizedraw.com/",1
"urgent: you've won an iphone 12! claim now by calling 0800-123-4567 or text claim to 67890. 18+, msg & data rates apply. offer ends soon!",1
"Attention! Unclaimed lottery winnings of â£5000 await. Call now on 08458523678 to claim, or miss out! Offer ends midnight tonight. claimprize@lotterywin.net",1
"Attention! You've won a brand new iPhone 13! Claim it now by calling 09035355355 or clicking the link in this text. Hurry, offer ends soon! #winner #freeiphone",1
"Attention! Unbelievable news: You've been selected to receive a free iPhone 13 Pro Max! Hurry, call 0844-567-8901 now to claim, offer valid until midnight. Text message charges apply. Congrats",1
"Win €10,000! Ur number selected. Call 09023456789 now to confirm. Offer ends midnight. text ""WIN"" to opt out.  New iPhone X! U r a lucky winner. Claim yours by calling",1
"win up to $10,000! claim your prize now, click link to verify eligibility, time limited offer, hurry!  get rich quick! free cryptocurrency giveaway, claim your share, click link, limited slots available, act fast!  urg",1
"Win an iPad! Claim yours now by calling 09020123456. Calls cost £1.50/min, max 5 mins. To opt out, text ""stop"" to 84199. Privacy policy: b",1
urgent! win iphone 13 pro max! click link to enter: sms-prizes.com/winiphone13 limited time offer! claim your $1000 amazon gift card: claimgiftcard.net/code: ABC12,1
"Win an iPhone X with 1000 free minutes and 500 text messages! Call 08001234567 now to claim, 18+, txt msg charges apply. Offer ends tonight! #iPhoneGiveaway #win",1
"Urgent! Congratulations, you've won £5000! Call 09066368570 to claim, or text STOP to 7801 to opt out. Calls cost £1.50/min, max",1
"Win £10,000! Claim your prize by clicking this link now: www.wintengrand.com Hurry, offer ends soon!  Or, call 08432 189 001 to confirm your winnings!",1
